     0.502791069E-02     0.100000000E+01 NaN                     0.886535645E+01     0.124418244E+00
     0.130750053E-01     0.972774088E+00 NaN                     0.761901855E+01     0.326161921E+00
     0.211221017E-01     0.717917919E+00 NaN                     0.671020508E+01     0.926204562E+00
     0.291691963E-01     0.655708075E+00 NaN                     0.649975586E+01     0.100000000E+01
     0.372162946E-01     0.590421081E+00 NaN                     0.657421875E+01     0.894535959E+00
     0.452633910E-01     0.521466315E+00 NaN                     0.694445801E+01     0.333041787E+00
     0.533104837E-01     0.452842772E+00 NaN                     0.727844238E+01     0.291692346E+00
     0.613575801E-01     0.419031143E+00 NaN                     0.761157227E+01     0.109317258E+00
     0.694046691E-01     0.387564868E+00 NaN                     0.776196289E+01     0.692745447E-01
     0.774517655E-01     0.403366387E+00 NaN                     0.793554688E+01     0.302195083E-01
     0.854988620E-01     0.350591004E+00 NaN                     0.805053711E+01     0.174577143E-01
     0.935459584E-01     0.382121265E+00 NaN                     0.799389648E+01     0.184187740E-01
     0.101593055E+00     0.392138749E+00 NaN                     0.785986328E+01     0.219852645E-01
     0.109640151E+00     0.362919748E+00 NaN                     0.765063477E+01     0.393992402E-01
     0.117687248E+00     0.407407016E+00 NaN                     0.737109375E+01     0.390497074E-01
     0.125734344E+00     0.398384482E+00 NaN                     0.715283203E+01     0.528688282E-01
     0.133781448E+00     0.461211622E+00 NaN                     0.690673828E+01     0.454979539E-01
     0.141828537E+00     0.408622026E+00 NaN                     0.689245605E+01     0.580083691E-01
     0.149875641E+00     0.405628443E+00 NaN                     0.636486816E+01     0.561276376E-01
     0.157922730E+00     0.420194328E+00 NaN                     0.640039062E+01     0.532509685E-01
     0.165969819E+00     0.407441288E+00 NaN                     0.623901367E+01     0.535639040E-01
     0.174016923E+00     0.404669285E+00 NaN                     0.616650391E+01     0.509677343E-01
     0.182064012E+00     0.363360912E+00 NaN                     0.617431641E+01     0.451328680E-01
     0.190111116E+00     0.351449311E+00 NaN                     0.631262207E+01     0.316156968E-01
     0.198158205E+00     0.294764817E+00 NaN                     0.632983398E+01     0.324683264E-01
     0.206205308E+00     0.254692286E+00 NaN                     0.610424805E+01     0.272810627E-01
     0.214252397E+00     0.230152786E+00 NaN                     0.658996582E+01     0.242820568E-01
     0.222299501E+00     0.205977872E+00 NaN                     0.651074219E+01     0.186472666E-01
     0.230346590E+00     0.182070583E+00 NaN                     0.680004883E+01     0.188832041E-01
     0.238393679E+00     0.142388165E+00 NaN                     0.688366699E+01     0.179504231E-01
     0.246440783E+00     0.113584079E+00 NaN                     0.692419434E+01     0.142694591E-01
     0.254487872E+00     0.112454429E+00 NaN                     0.700817871E+01     0.110575845E-01
     0.262534976E+00     0.800192356E-01 NaN                     0.733911133E+01     0.103458790E-01
     0.270582080E+00     0.649229661E-01 NaN                     0.760363770E+01     0.725971255E-02
     0.278629154E+00     0.511983670E-01 NaN                     0.777575684E+01     0.580138713E-02
     0.286676258E+00     0.493032970E-01 NaN                     0.789953613E+01     0.447312510E-02
     0.294723362E+00     0.426274501E-01 NaN                     0.856665039E+01     0.436204439E-02
     0.302770436E+00     0.219603553E-01 NaN                     0.903833008E+01     0.221084640E-02
     0.310817540E+00     0.163582023E-01 NaN                     0.934741211E+01     0.248632836E-02
     0.318864644E+00     0.122312307E-01 NaN                     0.100388184E+02     0.108871853E-02
     0.326911747E+00     0.116658099E-01 NaN                     0.983947754E+01     0.733165070E-03
     0.334958822E+00     0.119713368E-01 NaN                     0.104652100E+02     0.118424778E-02
     0.343005925E+00     0.517588202E-02 NaN                     0.105263672E+02     0.453513145E-03
     0.351053029E+00     0.726820296E-02 NaN                     0.115447998E+02     0.300229935E-03
     0.359100103E+00     0.318193319E-02 NaN                     0.110423584E+02     0.151833723E-03
     0.367147207E+00     0.300290412E-02 NaN                     0.115811768E+02     0.235653177E-03
     0.375194311E+00     0.519926718E-03 NaN                     0.142142334E+02     0.303752427E-05
     0.383241415E+00     0.207019085E-02 NaN                     0.118070068E+02     0.427013802E-04
     0.391288489E+00     0.624487409E-03 NaN                     0.132869873E+02     0.908055699E-05
     0.399335593E+00     0.188645226E-04 NaN                     0.226317139E+02     0.408898693E-09
     0.407382697E+00     0.382059428E-03 NaN                     0.150729980E+02     0.855310077E-06
     0.415429801E+00     0.161302986E-02 NaN                     0.147902832E+02     0.377795345E-05
