     0.510953180E-02     0.100000000E+01 NaN                     0.333056641E+01     0.100000000E+01
     0.133247906E-01     0.597412467E+00 NaN                     0.335107422E+01     0.919670105E+00
     0.215400495E-01     0.282591552E+00 NaN                     0.353735352E+01     0.844245851E+00
     0.297553074E-01     0.175459072E+00 NaN                     0.376977539E+01     0.709019601E+00
     0.379705653E-01     0.117349371E+00 NaN                     0.383642578E+01     0.575795949E+00
     0.461858250E-01     0.864392668E-01 NaN                     0.442370605E+01     0.540646195E+00
     0.544010848E-01     0.670821443E-01 NaN                     0.444726562E+01     0.450570285E+00
     0.626163483E-01     0.658539534E-01 NaN                     0.435754395E+01     0.345042765E+00
     0.708316043E-01     0.523333549E-01 NaN                     0.489575195E+01     0.349621773E+00
     0.790468603E-01     0.465387739E-01 NaN                     0.496948242E+01     0.289599061E+00
     0.872621164E-01     0.437454022E-01 NaN                     0.497644043E+01     0.281169146E+00
     0.954773799E-01     0.384766087E-01 NaN                     0.564794922E+01     0.179290116E+00
     0.103692636E+00     0.354491137E-01 NaN                     0.565979004E+01     0.189206362E+00
     0.111907899E+00     0.300674848E-01 NaN                     0.614770508E+01     0.160753861E+00
     0.120123155E+00     0.306167603E-01 NaN                     0.613659668E+01     0.144521624E+00
     0.128338426E+00     0.334714875E-01 NaN                     0.615148926E+01     0.100621760E+00
     0.136553675E+00     0.318203829E-01 NaN                     0.657385254E+01     0.786518157E-01
     0.144768938E+00     0.330280922E-01 NaN                     0.657421875E+01     0.710386485E-01
     0.152984202E+00     0.331233963E-01 NaN                     0.674694824E+01     0.691140592E-01
     0.161199450E+00     0.326524340E-01 NaN                     0.673083496E+01     0.453814715E-01
     0.169414714E+00     0.350438803E-01 NaN                     0.699926758E+01     0.478155054E-01
     0.177629977E+00     0.334223099E-01 NaN                     0.687023926E+01     0.404667184E-01
     0.185845226E+00     0.308438018E-01 NaN                     0.705468750E+01     0.297546312E-01
     0.194060490E+00     0.308492482E-01 NaN                     0.673779297E+01     0.218195003E-01
     0.202275753E+00     0.311068967E-01 NaN                     0.673620605E+01     0.165892728E-01
     0.210491017E+00     0.299410634E-01 NaN                     0.678735352E+01     0.181088857E-01
     0.218706265E+00     0.270190611E-01 NaN                     0.680053711E+01     0.153014213E-01
     0.226921529E+00     0.259474237E-01 NaN                     0.715100098E+01     0.104104895E-01
     0.235136792E+00     0.208727960E-01 NaN                     0.711730957E+01     0.109822536E-01
     0.243352041E+00     0.203137249E-01 NaN                     0.722924805E+01     0.912240800E-02
     0.251567274E+00     0.158089250E-01 NaN                     0.753686523E+01     0.714890612E-02
     0.259782553E+00     0.176270921E-01 NaN                     0.744787598E+01     0.605979608E-02
     0.267997801E+00     0.118544251E-01 NaN                     0.803479004E+01     0.471016532E-02
     0.276213080E+00     0.114402901E-01 NaN                     0.784997559E+01     0.454190327E-02
     0.284428328E+00     0.931499619E-02 NaN                     0.812646484E+01     0.338391913E-02
     0.292643577E+00     0.689065084E-02 NaN                     0.861718750E+01     0.197599223E-02
     0.300858855E+00     0.762192020E-02 NaN                     0.878491211E+01     0.188389455E-02
     0.309074104E+00     0.450945413E-02 NaN                     0.855688477E+01     0.144108583E-02
     0.317289352E+00     0.360174151E-02 NaN                     0.927478027E+01     0.119091640E-02
     0.325504631E+00     0.345456367E-02 NaN                     0.957263184E+01     0.489706581E-03
     0.333719879E+00     0.208498770E-02 NaN                     0.994641113E+01     0.471521489E-03
     0.341935128E+00     0.124333438E-02 NaN                     0.108148193E+02     0.291668519E-03
     0.350150406E+00     0.124297477E-02 NaN                     0.102329102E+02     0.294746598E-03
     0.358365655E+00     0.136119721E-02 NaN                     0.107742920E+02     0.304697402E-03
     0.366580904E+00     0.663140730E-03 NaN                     0.111801758E+02     0.141248442E-03
     0.374796182E+00     0.328894705E-03 NaN                     0.132674561E+02     0.117339132E-04
     0.383011431E+00     0.130828616E-03 NaN                     0.134259033E+02     0.313356304E-05
     0.391226679E+00     0.578724779E-03 NaN                     0.120660400E+02     0.545093317E-04
     0.399441957E+00     0.141196186E-03 NaN                     0.137360840E+02     0.315582770E-05
     0.407657206E+00     0.219897454E-03 NaN                     0.122868652E+02     0.279598444E-04
     0.415872455E+00     0.816483371E-04 NaN                     0.163698730E+02     0.907698563E-06
     0.424087733E+00     0.338011101E-03 NaN                     0.159293213E+02     0.280034874E-05
