     0.100882362E+03     0.100000000E+01 NaN                     0.358227661E+03     0.393247310E-10
     0.102647064E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.104411774E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.106176476E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.107941185E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.109705887E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.111470596E+03     0.899999976E+00 NaN                     0.309792786E+03     0.585021676E-08
     0.113235298E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.115000008E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.116764709E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.118529419E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.120294128E+03     0.100000000E+01 NaN                     0.223051270E+03     0.101248725E-05
     0.122058830E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.123823532E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.125588242E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.127352951E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.129117645E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.130882355E+03     0.100000000E+01 NaN                     0.178831116E+03     0.201301173E-04
     0.132647064E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.134411774E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.136176483E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.137941177E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.139705887E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.141470596E+03     0.100000000E+01 NaN                     0.144942627E+03     0.465402729E-03
     0.143235291E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.145000000E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.146764709E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.148529419E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.150294128E+03     0.100000000E+01 NaN                     0.119026123E+03     0.112981023E-02
     0.152058823E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.153823532E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.155588242E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.157352951E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.159117645E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.160882355E+03     0.100000000E+01 NaN                     0.980240479E+02     0.251831636E-01
     0.162647064E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.164411774E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.166176483E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.167941177E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.169705887E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.171470581E+03     0.100000000E+01 NaN                     0.819621582E+02     0.488092005E-01
     0.173235291E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.175000000E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.176764709E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.178529419E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.180294128E+03     0.100000000E+01 NaN                     0.698506470E+02     0.249573827E+00
     0.182058823E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.183823532E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.185588242E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.187352936E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.189117645E+03     0.000000000E+00 NaN                     0.000000000E+00     0.000000000E+00
     0.190882355E+03     0.100000000E+01 NaN                     0.607280273E+02     0.100000000E+01
