     0.424763095E-02     0.100000000E+01 NaN                     0.416418457E+01     0.100000000E+01
     0.127428873E-01     0.738989651E+00 NaN                     0.436108398E+01     0.828219891E+00
     0.212381445E-01     0.493685246E+00 NaN                     0.465026855E+01     0.755946159E+00
     0.297334008E-01     0.375799328E+00 NaN                     0.455590820E+01     0.708500504E+00
     0.382286571E-01     0.328032285E+00 NaN                     0.470556641E+01     0.531095982E+00
     0.467239134E-01     0.276971608E+00 NaN                     0.498217773E+01     0.495943159E+00
     0.552191697E-01     0.236915216E+00 NaN                     0.530944824E+01     0.474099576E+00
     0.637144223E-01     0.216874912E+00 NaN                     0.553344727E+01     0.387516022E+00
     0.722096786E-01     0.200602576E+00 NaN                     0.567956543E+01     0.281478226E+00
     0.807049349E-01     0.179540604E+00 NaN                     0.591748047E+01     0.283893734E+00
     0.892001912E-01     0.146473199E+00 NaN                     0.609118652E+01     0.232926756E+00
     0.976954475E-01     0.158094823E+00 NaN                     0.612683105E+01     0.187688112E+00
     0.106190704E+00     0.137104481E+00 NaN                     0.638818359E+01     0.166872144E+00
     0.114685960E+00     0.140972555E+00 NaN                     0.644506836E+01     0.127446502E+00
     0.123181216E+00     0.129197076E+00 NaN                     0.661108398E+01     0.124069415E+00
     0.131676465E+00     0.125778168E+00 NaN                     0.691662598E+01     0.119929694E+00
     0.140171736E+00     0.113116726E+00 NaN                     0.691552734E+01     0.836835504E-01
     0.148666978E+00     0.108613372E+00 NaN                     0.728967285E+01     0.754082277E-01
     0.157162249E+00     0.112137958E+00 NaN                     0.729016113E+01     0.477163829E-01
     0.165657490E+00     0.965161845E-01 NaN                     0.733666992E+01     0.475303568E-01
     0.174152762E+00     0.866738036E-01 NaN                     0.736047363E+01     0.400881395E-01
     0.182648003E+00     0.916619822E-01 NaN                     0.768469238E+01     0.318753310E-01
     0.191143274E+00     0.699415207E-01 NaN                     0.799377441E+01     0.232749879E-01
     0.199638516E+00     0.761574656E-01 NaN                     0.776550293E+01     0.228192378E-01
     0.208133787E+00     0.632223785E-01 NaN                     0.786401367E+01     0.209298860E-01
     0.216629028E+00     0.622723587E-01 NaN                     0.809448242E+01     0.152361859E-01
     0.225124300E+00     0.552317798E-01 NaN                     0.794787598E+01     0.138794808E-01
     0.233619541E+00     0.564364269E-01 NaN                     0.837292480E+01     0.106990784E-01
     0.242114812E+00     0.406382717E-01 NaN                     0.820190430E+01     0.944651477E-02
     0.250610054E+00     0.341368578E-01 NaN                     0.880322266E+01     0.757475290E-02
     0.259105325E+00     0.287272371E-01 NaN                     0.932067871E+01     0.622701971E-02
     0.267600566E+00     0.221403688E-01 NaN                     0.954040527E+01     0.315454463E-02
     0.276095837E+00     0.197195169E-01 NaN                     0.980566406E+01     0.428865431E-02
     0.284591079E+00     0.187604576E-01 NaN                     0.954455566E+01     0.274406350E-02
     0.293086350E+00     0.195571035E-01 NaN                     0.975061035E+01     0.271971943E-02
     0.301581591E+00     0.156694017E-01 NaN                     0.102093506E+02     0.114124583E-02
     0.310076863E+00     0.110582374E-01 NaN                     0.965869141E+01     0.171007880E-02
     0.318572104E+00     0.779425632E-02 NaN                     0.110823975E+02     0.590050302E-03
     0.327067375E+00     0.627813861E-02 NaN                     0.107160645E+02     0.776364293E-03
     0.335562617E+00     0.467819767E-02 NaN                     0.115842285E+02     0.364497013E-03
     0.344057888E+00     0.324237230E-02 NaN                     0.115015869E+02     0.325260626E-03
     0.352553129E+00     0.268400041E-02 NaN                     0.121174316E+02     0.928594163E-04
     0.361048400E+00     0.204441976E-02 NaN                     0.118502197E+02     0.176194706E-03
     0.369543642E+00     0.221887347E-02 NaN                     0.127824707E+02     0.748152888E-04
     0.378038913E+00     0.120538846E-02 NaN                     0.142109375E+02     0.103753864E-04
     0.386534154E+00     0.131375948E-02 NaN                     0.129998779E+02     0.323904642E-04
     0.395029426E+00     0.536935695E-03 NaN                     0.139570312E+02     0.313479613E-04
     0.403524667E+00     0.486589212E-03 NaN                     0.160834961E+02     0.170098724E-05
     0.412019938E+00     0.311727781E-03 NaN                     0.164814453E+02     0.336419419E-06
     0.420515180E+00     0.378227269E-03 NaN                     0.147961426E+02     0.255753957E-05
     0.429010451E+00     0.153823217E-03 NaN                     0.162012939E+02     0.112634439E-05
     0.437505692E+00     0.675105082E-03 NaN                     0.175349121E+02     0.255785176E-05
