     0.455160065E+02     0.256939908E-02 NaN                     0.200225830E+02     0.109262373E-05
     0.461986351E+02     0.147528088E-03 NaN                     0.207197266E+02     0.190985304E-06
     0.468812599E+02     0.191508647E-03 NaN                     0.202597656E+02     0.176115819E-06
     0.475638885E+02     0.310038129E-03 NaN                     0.205599365E+02     0.196183805E-06
     0.482465134E+02     0.182236210E-03 NaN                     0.212178955E+02     0.250762966E-07
     0.489291382E+02     0.234049832E-03 NaN                     0.202221680E+02     0.560636977E-07
     0.496117668E+02     0.945210195E-04 NaN                     0.227110596E+02     0.113317844E-07
     0.502943916E+02     0.222397852E-03 NaN                     0.207540283E+02     0.201542907E-07
     0.509770203E+02     0.778812537E-04 NaN                     0.221749268E+02     0.255639443E-08
     0.516596451E+02     0.135575698E-03 NaN                     0.217960205E+02     0.473302553E-08
     0.523422737E+02     0.118620024E-03 NaN                     0.222750244E+02     0.310968273E-08
     0.530248985E+02     0.125079547E-03 NaN                     0.220543213E+02     0.305400638E-08
     0.537075272E+02     0.256853000E-04 NaN                     0.250059814E+02     0.144596024E-08
     0.543901520E+02     0.178040122E-03 NaN                     0.209718018E+02     0.383900822E-08
     0.550727768E+02     0.947267017E-05 NaN                     0.283035889E+02     0.487631723E-11
     0.557554054E+02     0.553915597E-04 NaN                     0.243939209E+02     0.259183119E-09
     0.564380341E+02     0.114366172E-03 NaN                     0.230349121E+02     0.212424656E-08
     0.571206589E+02     0.151975153E-03 NaN                     0.232182617E+02     0.260045829E-08
     0.578032837E+02     0.110729503E-03 NaN                     0.240262451E+02     0.195790339E-08
     0.584859123E+02     0.115889557E+00 NaN                     0.477722168E+01     0.904528201E+00
     0.591685371E+02     0.344468355E+00 NaN                     0.410192871E+01     0.835939348E+00
     0.598511658E+02     0.507075429E+00 NaN                     0.429772949E+01     0.753734708E+00
     0.605337906E+02     0.626020610E+00 NaN                     0.424645996E+01     0.774250865E+00
     0.612164154E+02     0.824246764E+00 NaN                     0.432922363E+01     0.100000000E+01
     0.618990440E+02     0.899384975E+00 NaN                     0.438818359E+01     0.976000667E+00
     0.625816727E+02     0.994815826E+00 NaN                     0.456567383E+01     0.982455552E+00
     0.632642975E+02     0.980485022E+00 NaN                     0.463427734E+01     0.798925698E+00
     0.639469223E+02     0.983608186E+00 NaN                     0.467700195E+01     0.901992202E+00
     0.646295471E+02     0.961706400E+00 NaN                     0.481555176E+01     0.841878891E+00
     0.653121796E+02     0.960216463E+00 NaN                     0.494824219E+01     0.795131266E+00
     0.659948044E+02     0.953286171E+00 NaN                     0.494238281E+01     0.715278685E+00
     0.666774292E+02     0.924627662E+00 NaN                     0.537695312E+01     0.675148726E+00
     0.673600540E+02     0.907069504E+00 NaN                     0.534680176E+01     0.628156602E+00
     0.680426788E+02     0.896057725E+00 NaN                     0.559973145E+01     0.605347157E+00
     0.687253113E+02     0.874362588E+00 NaN                     0.564746094E+01     0.572012901E+00
     0.694079361E+02     0.946733475E+00 NaN                     0.576171875E+01     0.467490643E+00
     0.700905609E+02     0.943784893E+00 NaN                     0.589489746E+01     0.483332336E+00
     0.707731934E+02     0.990341246E+00 NaN                     0.605346680E+01     0.446954787E+00
     0.714558182E+02     0.940978646E+00 NaN                     0.609497070E+01     0.431567192E+00
     0.721384430E+02     0.961275876E+00 NaN                     0.616442871E+01     0.439810574E+00
     0.728210678E+02     0.100000000E+01 NaN                     0.604162598E+01     0.328720033E+00
     0.735036926E+02     0.916340292E+00 NaN                     0.636706543E+01     0.320478708E+00
     0.741863251E+02     0.854314625E+00 NaN                     0.639184570E+01     0.275831848E+00
     0.748689499E+02     0.815385997E+00 NaN                     0.671069336E+01     0.230550542E+00
     0.755515747E+02     0.747333288E+00 NaN                     0.662951660E+01     0.224770412E+00
     0.762341995E+02     0.625720859E+00 NaN                     0.673217773E+01     0.116580889E+00
     0.769168243E+02     0.558269382E+00 NaN                     0.688964844E+01     0.153317526E+00
     0.775994568E+02     0.453908533E+00 NaN                     0.700878906E+01     0.145761833E+00
     0.782820816E+02     0.357487112E+00 NaN                     0.739770508E+01     0.116126381E+00
     0.789647064E+02     0.293532103E+00 NaN                     0.754296875E+01     0.114521556E+00
     0.796473389E+02     0.201599404E+00 NaN                     0.722277832E+01     0.929577351E-01
     0.803299561E+02     0.659591332E-01 NaN                     0.803405762E+01     0.689034611E-01
