     0.200980401E+01     0.113564991E-09 NaN                     0.460914307E+02     0.961050020E-20
     0.202941179E+01     0.430060978E-11 NaN                     0.527788086E+02     0.119814032E-22
     0.204901958E+01     0.211572163E-09 NaN                     0.450213623E+02     0.329675030E-19
     0.206862736E+01     0.789864441E-08 NaN                     0.382247314E+02     0.455071561E-16
     0.208823538E+01     0.245728931E-07 NaN                     0.350673828E+02     0.589425823E-15
     0.210784316E+01     0.309955617E-08 NaN                     0.405428467E+02     0.431736374E-17
     0.212745094E+01     0.639770349E-06 NaN                     0.282884521E+02     0.518180822E-12
     0.214705873E+01     0.567231666E-06 NaN                     0.298615723E+02     0.176689948E-12
     0.216666675E+01     0.309953248E-05 NaN                     0.262911377E+02     0.589705888E-11
     0.218627453E+01     0.166916325E-04 NaN                     0.226315918E+02     0.262879274E-09
     0.220588231E+01     0.234356667E-04 NaN                     0.219020996E+02     0.478810214E-09
     0.222549009E+01     0.437031417E-06 NaN                     0.290709229E+02     0.237008899E-12
     0.224509811E+01     0.573438519E-04 NaN                     0.199199219E+02     0.591051297E-08
     0.226470590E+01     0.108066911E-02 NaN                     0.154753418E+02     0.413399022E-06
     0.228431368E+01     0.104181515E-02 NaN                     0.144487305E+02     0.736334016E-06
     0.230392170E+01     0.247107982E-02 NaN                     0.137535400E+02     0.287587022E-05
     0.232352948E+01     0.413106708E-02 NaN                     0.108076172E+02     0.349711772E-04
     0.234313726E+01     0.860788859E-02 NaN                     0.100609131E+02     0.104723753E-03
     0.236274505E+01     0.538441585E-02 NaN                     0.814929199E+01     0.417693896E-03
     0.238235283E+01     0.356768891E-01 NaN                     0.795397949E+01     0.730128493E-03
     0.240196085E+01     0.408616625E-01 NaN                     0.650268555E+01     0.310791330E-02
     0.242156863E+01     0.847021267E-01 NaN                     0.592858887E+01     0.800053310E-02
     0.244117641E+01     0.155941457E+00 NaN                     0.479174805E+01     0.213765875E-01
     0.246078444E+01     0.267769486E+00 NaN                     0.421984863E+01     0.602382198E-01
     0.248039222E+01     0.238466665E+00 NaN                     0.312670898E+01     0.101423331E+00
     0.250000000E+01     0.396969706E+00 NaN                     0.242785645E+01     0.204655796E+00
     0.251960778E+01     0.405450225E+00 NaN                     0.260546875E+01     0.312139004E+00
     0.253921556E+01     0.624136269E+00 NaN                     0.190026855E+01     0.489866167E+00
     0.255882359E+01     0.744737506E+00 NaN                     0.115795898E+01     0.623877168E+00
     0.257843137E+01     0.780039072E+00 NaN                     0.120312500E+01     0.712577105E+00
     0.259803915E+01     0.754733264E+00 NaN                     0.137622070E+01     0.839006245E+00
     0.261764717E+01     0.819861591E+00 NaN                     0.121008301E+01     0.980059862E+00
     0.263725495E+01     0.850787461E+00 NaN                     0.937255859E+00     0.100000000E+01
     0.265686274E+01     0.839817464E+00 NaN                     0.112292480E+01     0.993429899E+00
     0.267647076E+01     0.972369552E+00 NaN                     0.118481445E+01     0.883682668E+00
     0.269607854E+01     0.100000000E+01 NaN                     0.165527344E+01     0.783281863E+00
     0.271568632E+01     0.689943969E+00 NaN                     0.136376953E+01     0.617814302E+00
     0.273529410E+01     0.711049795E+00 NaN                     0.186816406E+01     0.444180876E+00
     0.275490189E+01     0.380154759E+00 NaN                     0.250292969E+01     0.271522313E+00
     0.277450991E+01     0.517315328E+00 NaN                     0.314379883E+01     0.165694848E+00
     0.279411769E+01     0.435538858E+00 NaN                     0.354296875E+01     0.103007935E+00
     0.281372547E+01     0.271436632E+00 NaN                     0.416223145E+01     0.527270362E-01
     0.283333349E+01     0.148470312E+00 NaN                     0.464978027E+01     0.241048597E-01
     0.285294127E+01     0.353388824E-01 NaN                     0.652868652E+01     0.454800576E-02
     0.287254906E+01     0.724821165E-01 NaN                     0.581066895E+01     0.762857264E-02
     0.289215684E+01     0.756964982E-01 NaN                     0.714733887E+01     0.206880085E-02
     0.291176462E+01     0.465955660E-01 NaN                     0.783520508E+01     0.137341616E-02
     0.293137264E+01     0.271553509E-01 NaN                     0.886437988E+01     0.399296754E-03
     0.295098042E+01     0.146405166E-01 NaN                     0.994873047E+01     0.166126876E-03
     0.297058821E+01     0.152998315E-01 NaN                     0.111849365E+02     0.543631395E-04
     0.299019623E+01     0.448924117E-02 NaN                     0.118565674E+02     0.320131039E-04
     0.300980401E+01     0.254568434E-02 NaN                     0.115097656E+02     0.123662803E-04
