     0.409775553E-02     0.100000000E+01 NaN                     0.205499268E+01     0.100000000E+01
     0.102889733E-01     0.682228327E+00 NaN                     0.224969482E+01     0.987626016E+00
     0.164801907E-01     0.359839022E+00 NaN                     0.246258545E+01     0.905467212E+00
     0.226714090E-01     0.244100824E+00 NaN                     0.237402344E+01     0.899353504E+00
     0.288626254E-01     0.193264142E+00 NaN                     0.241455078E+01     0.844915986E+00
     0.350538418E-01     0.166913792E+00 NaN                     0.282604980E+01     0.772787273E+00
     0.412450619E-01     0.139038339E+00 NaN                     0.289575195E+01     0.704791307E+00
     0.474362783E-01     0.108917601E+00 NaN                     0.300537109E+01     0.683899820E+00
     0.536274947E-01     0.978606194E-01 NaN                     0.302929688E+01     0.647503316E+00
     0.598187111E-01     0.952340588E-01 NaN                     0.318841553E+01     0.638399184E+00
     0.660099313E-01     0.921414942E-01 NaN                     0.335375977E+01     0.589666426E+00
     0.722011477E-01     0.818894282E-01 NaN                     0.324963379E+01     0.548858523E+00
     0.783923641E-01     0.652827770E-01 NaN                     0.328332520E+01     0.460327148E+00
     0.845835805E-01     0.544376187E-01 NaN                     0.332214355E+01     0.458224744E+00
     0.907747969E-01     0.510908701E-01 NaN                     0.357788086E+01     0.413769484E+00
     0.969660133E-01     0.436348245E-01 NaN                     0.362255859E+01     0.408799171E+00
     0.103157237E+00     0.452870168E-01 NaN                     0.362731934E+01     0.435882181E+00
     0.109348454E+00     0.456682891E-01 NaN                     0.355853271E+01     0.326739758E+00
     0.115539670E+00     0.318576582E-01 NaN                     0.310791016E+01     0.317306161E+00
     0.121730886E+00     0.418131761E-01 NaN                     0.321679688E+01     0.329503447E+00
     0.127922103E+00     0.327472985E-01 NaN                     0.333679199E+01     0.305467129E+00
     0.134113327E+00     0.320271142E-01 NaN                     0.322210693E+01     0.288804770E+00
     0.140304536E+00     0.261808932E-01 NaN                     0.336248779E+01     0.299668580E+00
     0.146495759E+00     0.270705353E-01 NaN                     0.324926758E+01     0.241880491E+00
     0.152686968E+00     0.281296335E-01 NaN                     0.296948242E+01     0.218440801E+00
     0.158878192E+00     0.214361362E-01 NaN                     0.316687012E+01     0.208285064E+00
     0.165069401E+00     0.196568519E-01 NaN                     0.310919189E+01     0.209790573E+00
     0.171260625E+00     0.183012076E-01 NaN                     0.329040527E+01     0.188721955E+00
     0.177451849E+00     0.165642872E-01 NaN                     0.304791260E+01     0.202148065E+00
     0.183643058E+00     0.198686719E-01 NaN                     0.308837891E+01     0.189321876E+00
     0.189834282E+00     0.148273669E-01 NaN                     0.305212402E+01     0.157634988E+00
     0.196025491E+00     0.165219232E-01 NaN                     0.323815918E+01     0.151623845E+00
     0.202216715E+00     0.138529977E-01 NaN                     0.334100342E+01     0.140769377E+00
     0.208407924E+00     0.122008054E-01 NaN                     0.357788086E+01     0.127259955E+00
     0.214599147E+00     0.673586084E-02 NaN                     0.331494141E+01     0.132264808E+00
     0.220790356E+00     0.622749422E-02 NaN                     0.337243652E+01     0.114249282E+00
     0.226981580E+00     0.567676360E-02 NaN                     0.370947266E+01     0.785271004E-01
     0.233172804E+00     0.440584635E-02 NaN                     0.342523193E+01     0.970627666E-01
     0.239364013E+00     0.326202065E-02 NaN                     0.378869629E+01     0.890480578E-01
     0.245555237E+00     0.631222175E-02 NaN                     0.369970703E+01     0.765817091E-01
     0.251746446E+00     0.224528695E-02 NaN                     0.348040771E+01     0.403335653E-01
     0.257937640E+00     0.334674865E-02 NaN                     0.385162354E+01     0.488539077E-01
     0.264128864E+00     0.177928410E-02 NaN                     0.438250732E+01     0.510642603E-01
     0.270320088E+00     0.169455621E-02 NaN                     0.410906982E+01     0.635543764E-01
     0.276511312E+00     0.165219232E-02 NaN                     0.491436768E+01     0.405458324E-01
     0.282702535E+00     0.144037278E-02 NaN                     0.505517578E+01     0.308418777E-01
     0.288893729E+00     0.296547340E-03 NaN                     0.502075195E+01     0.250696782E-01
     0.295084953E+00     0.254183426E-03 NaN                     0.519274902E+01     0.962049235E-02
     0.301276177E+00     0.105909770E-02 NaN                     0.567218018E+01     0.176829174E-01
     0.307467401E+00     0.381275167E-03 NaN                     0.639794922E+01     0.246547419E-02
     0.313658595E+00     0.423639052E-03 NaN                     0.547363281E+01     0.181719959E-01
     0.319849819E+00     0.508366851E-03 NaN                     0.613543701E+01     0.303202984E-02
